"id","interviewdate","comscore_raw","comscore","pop_groups","Quintile","type","lat","lon","living_conditions_score","living_conditions_category"
1,"2024-01-30",0.0807588668161464,57.9153385983074,"Refugee returnees","Richest","rms",9.1996991,28.5922909,0,"Poor"
2,"2024-01-30",0.0493826774028579,44.7494313084115,"IDPs","Richest","rms",9.20195,28.5930066,3,"Good"
3,"2024-01-31",0.0614259668754848,49.8029714491027,"IDPs","Richest","rms",9.1023655,28.5558338,3,"Good"
4,"2024-01-31",0.0696629974452017,53.2593497682303,"IDPs","Richest","rms",9.0984426,28.5594748,2,"Good"
5,"2024-01-31",0.122474835316836,75.4199681935025,"IDPs","Richest","rms",9.0985761,28.559548,3,"Good"
6,"2024-01-31",0.0731357924992643,54.7165852889731,"IDPs","Richest","rms",9.1024122,28.555804,2,"Good"
7,"2024-01-30",0.114237804747119,71.9635898743749,"Refugee returnees","Richest","rms",9.1996917,28.592331,4,"Good"
8,"2024-01-30",0.0614259668754848,49.8029714491027,"Refugee returnees","Richest","rms",9.1996343,28.5921684,3,"Good"
9,"2024-01-30",0.0451592087270762,42.9772021732963,"IDPs","Richest","rms",9.2017943,28.5931041,3,"Good"
10,"2024-01-31",0.114237804747119,71.9635898743749,"IDPs","Richest","rms",9.0984358,28.5593991,4,"Good"
11,"2024-01-31",0.0576197079725749,48.2058096275391,"IDPs","Richest","rms",9.1024319,28.5556461,2,"Good"
12,"2024-01-31",0.0614259668754848,49.8029714491027,"IDPs","Richest","rms",9.1024214,28.5557302,3,"Good"
13,"2024-01-31",0.0696629974452017,53.2593497682303,"IDPs","Richest","rms",9.1023368,28.5558076,2,"Good"
14,"2024-02-01",0.0576197079725749,48.2058096275391,"IDPs","Richest","rms",9.102651,28.5558867,2,"Good"
15,"2024-02-01",0.0576197079725749,48.2058096275391,"IDPs","Richest","rms",9.1024376,28.5557712,2,"Good"
16,"2024-02-01",0.0576197079725749,48.2058096275391,"IDPs","Richest","rms",9.1024826,28.5559946,2,"Good"
17,"2024-02-01",0.0493826774028579,44.7494313084115,"IDPs","Richest","rms",9.1023606,28.5558523,3,"Good"
18,"2024-02-01",0.0493826774028579,44.7494313084115,"IDPs","Richest","rms",9.1024333,28.5558156,3,"Good"
19,"2024-02-09",-0.0162678972610634,17.2014914305528,"Refugee returnees","Middle","rms",9.1317309,26.9877225,0,"Poor"
20,"2024-02-09",-0.0118122143447829,19.0711610521952,"IDPs","Middle","rms",9.1316622,26.9876965,0,"Poor"
21,"2024-02-09",0.0524098747049561,46.0196875050027,"Refugee returnees","Richest","rms",9.1316662,26.9876471,0,"Poor"
22,"2024-02-09",0.0361272440647946,39.1872578998578,"Refugee returnees","Richest","rms",8.7128389,27.2863832,1,"Poor"
24,"2024-02-09",-0.045945965801364,4.7481404580065,"Refugee returnees","Poorest","rms",9.1315869,26.9877882,1,"Poor"
36,"2024-02-09",-0.0193866354635203,15.8928233353248,"Refugee returnees","Second","rms",9.225948,26.8450668,2,"Good"
38,"2024-02-12",-0.0193866354635203,15.8928233353248,"IDPs","Second","rms",9.2257388,26.8454506,2,"Good"
39,"2024-02-09",-0.0307008268966509,11.1452233796194,"Refugee returnees","Second","rms",9.2257135,26.8452592,2,"Good"
56,"2024-02-09",-0.00786065009696873,20.7292951184931,"IDPs","Middle","rms",9.1316231,26.9876909,0,"Poor"
63,"2024-02-09",-0.0490244147569847,3.45637831912761,"IDPs","Poorest","rms",9.1317901,26.9876542,1,"Poor"
68,"2024-02-09",-0.0490244147569847,3.45637831912761,"Refugee returnees","Poorest","rms",9.2258316,26.8455661,1,"Poor"
71,"2024-02-09",-0.0198948514901068,15.679568468676,"Refugee returnees","Second","rms",9.2259394,26.8454332,0,"Poor"
75,"2024-02-09",-0.045945965801364,4.7481404580065,"Refugee returnees","Poorest","rms",9.2258434,26.8453625,1,"Poor"
165,"2023-12-15",0.0288956786999588,36.1527874643266,"Refugee returnees","Richest","rms",9.5923677,29.6234024,0,"Poor"
167,"2023-12-15",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.5820678,29.6251216,0,"Poor"
168,"2023-12-15",0.0187162012818793,31.8813300804908,"IDPs","Fourth","rms",9.5824339,29.6249435,1,"Poor"
169,"2023-12-15",0.0210260681035525,32.8505839317337,"Refugee returnees","Fourth","rms",9.5826446,29.6248107,1,"Poor"
170,"2023-12-15",0.0210260681035525,32.8505839317337,"IDPs","Fourth","rms",9.5826342,29.6247879,1,"Poor"
175,"2023-12-15",-0.024580834442528,13.7132615886098,"Refugee returnees","Second","rms",9.5939214,29.6243272,1,"Poor"
176,"2023-12-15",0.00734511423620954,27.1098558948709,"Refugee returnees","Fourth","rms",9.5934405,29.6245791,1,"Poor"
177,"2023-12-15",0.0155821448059265,30.5662342139985,"Refugee returnees","Fourth","rms",9.5919803,29.6240608,0,"Poor"
178,"2023-12-15",-0.024580834442528,13.7132615886098,"Refugee returnees","Second","rms",9.5924348,29.6233575,1,"Poor"
179,"2023-12-15",0.00734511423620954,27.1098558948709,"Refugee returnees","Fourth","rms",9.5923008,29.6234002,1,"Poor"
180,"2023-12-15",0.00734511423620954,27.1098558948709,"Refugee returnees","Fourth","rms",9.591909,29.6238269,1,"Poor"
181,"2023-12-15",0.0155821448059265,30.5662342139985,"Refugee returnees","Fourth","rms",9.5924646,29.623685,0,"Poor"
182,"2023-12-15",0.0155821448059265,30.5662342139985,"Refugee returnees","Fourth","rms",9.5925648,29.623216,0,"Poor"
183,"2023-12-15",-0.030945974282715,11.0423559563397,"Refugee returnees","Second","rms",9.5922991,29.6234138,1,"Poor"
184,"2023-12-15",0.0155821448059265,30.5662342139985,"Refugee returnees","Fourth","rms",9.5922957,29.6231891,0,"Poor"
185,"2023-12-15",0.00921700496573945,27.8953285817285,"Refugee returnees","Fourth","rms",9.5917956,29.6234383,0,"Poor"
187,"2023-12-15",0.0815720335254305,58.2565552248596,"Refugee returnees","Richest","rms",9.5910803,29.6213433,3,"Good"
189,"2024-01-22",-0.052514794667056,1.99176393599762,"IDPs","Poorest","rms",9.018576,27.5953281,2,"Good"
190,"2024-01-22",-0.0189285722717296,16.0850333400704,"Refugee returnees","Second","rms",9.0123986,27.5816844,0,"Poor"
235,"2024-01-17",0.0530674929474714,46.2956337232975,"IDPs","Richest","rms",9.2184298,28.4032066,0,"Poor"
241,"2024-01-19",0.0263367977626816,35.0790436536201,"IDPs","Richest","rms",9.1048163,28.5579042,1,"Poor"
243,"2024-01-18",0.0409889287640136,41.2272917987963,"IDPs","Richest","rms",9.2000959,28.5917985,1,"Poor"
244,"2024-01-18",0.055076462153609,47.1386265408084,"IDPs","Richest","rms",9.1999456,28.5915768,1,"Poor"
245,"2024-01-18",0.0263367977626816,35.0790436536201,"IDPs","Richest","rms",9.199985,28.5915191,1,"Poor"
246,"2024-01-17",0.0171858530761792,31.2391736244562,"IDPs","Fourth","rms",9.2177366,28.4036728,1,"Poor"
247,"2024-01-17",0.0171858530761792,31.2391736244562,"IDPs","Fourth","rms",9.2177395,28.4036773,1,"Poor"
248,"2024-01-17",0.0206586481302418,32.696409145199,"IDPs","Fourth","rms",9.2179315,28.4035274,1,"Poor"
249,"2024-01-17",-0.0110556835355546,19.3886124279837,"IDPs","Middle","rms",9.2186684,28.4032016,2,"Good"
250,"2024-01-17",0.00472591717942827,26.010802559575,"IDPs","Fourth","rms",9.2185645,28.40311,2,"Good"
251,"2024-01-16",0.0544440235977298,46.8732460867455,"IDPs","Richest","rms",9.0013266,28.3359757,0,"Poor"
252,"2024-01-16",0.0229791466400717,33.6701242080556,"IDPs","Richest","rms",9.000845,28.3361565,3,"Good"
253,"2024-01-16",0.018622385004746,31.84196340053,"IDPs","Fourth","rms",9.0008026,28.3361657,1,"Poor"
254,"2024-01-16",0.0300751090050377,36.6476936445203,"IDPs","Richest","rms",9.0005303,28.3360936,1,"Poor"
258,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1050385,28.5576156,2,"Good"
259,"2024-01-15",0.0173885658895162,31.3242348813129,"IDPs","Fourth","rms",9.071625,28.4085551,1,"Poor"
260,"2024-01-16",-0.024378121629191,13.7983228454665,"IDPs","Second","rms",9.000808,28.336181,1,"Poor"
261,"2024-01-17",-0.00217544152342729,23.1148916616879,"IDPs","Fourth","rms",9.2178822,28.4027011,1,"Poor"
262,"2024-01-17",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2180284,28.4027058,2,"Good"
263,"2024-01-17",-0.0497273134548005,3.16143176052124,"Refugee returnees","Poorest","rms",9.2183123,28.4035179,2,"Good"
264,"2024-01-17",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2181997,28.4020335,2,"Good"
265,"2024-01-17",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2180044,28.4024547,2,"Good"
266,"2024-01-18",0.00185721347632726,24.8070525917344,"IDPs","Fourth","rms",9.2003796,28.5915193,1,"Poor"
267,"2024-01-20",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9983005,28.334764,2,"Good"
268,"2024-01-20",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9981481,28.3349243,2,"Good"
269,"2024-01-20",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9976755,28.3346707,2,"Good"
270,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.997884,28.3348024,2,"Good"
271,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9979897,28.3346484,2,"Good"
272,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9979619,28.3351745,2,"Good"
273,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9983658,28.3351154,2,"Good"
274,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1243869,28.3616928,2,"Good"
275,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.12432,28.3611189,2,"Good"
276,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1246161,28.3610158,2,"Good"
277,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1243274,28.3609465,2,"Good"
278,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1240653,28.3608317,2,"Good"
279,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1241361,28.3604159,2,"Good"
280,"2024-01-23",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.1233604,28.3607355,2,"Good"
281,"2024-01-23",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1236537,28.3606564,1,"Poor"
282,"2023-12-08",0.0569913899164166,47.9421581953342,"IDPs","Richest","rms",6.0504269,31.5021006,0,"Poor"
283,"2023-12-08",-0.0228191412707467,14.4524937709312,"IDPs","Second","rms",6.0520119,31.5023091,0,"Poor"
289,"2023-12-04",0.100420026759584,66.1654484385252,"IDPs","Richest","rms",9.2698427,29.8084161,1,"Poor"
290,"2023-12-04",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2700107,29.8080619,0,"Poor"
291,"2023-12-04",0.0132598140434737,29.5917503111835,"IDPs","Fourth","rms",9.269845,29.8081131,0,"Poor"
294,"2023-12-04",0.0187162012818793,31.8813300804908,"IDPs","Fourth","rms",9.2703888,29.8078397,1,"Poor"
295,"2023-12-04",0.0349052077003545,38.6744735949452,"IDPs","Richest","rms",9.2705397,29.8079732,1,"Poor"
296,"2023-12-04",0.0349052077003545,38.6744735949452,"IDPs","Richest","rms",9.2702868,29.8077957,1,"Poor"
304,"2023-12-04",0.0221703505009754,33.3307415365812,"IDPs","Richest","rms",9.2708939,29.8080885,0,"Poor"
305,"2023-12-04",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2707864,29.8080084,0,"Poor"
306,"2023-12-04",-0.00923720981968845,20.1516705558157,"IDPs","Middle","rms",9.270729,29.8077137,0,"Poor"
307,"2023-12-04",-0.024580834442528,13.7132615886098,"IDPs","Second","rms",9.270529,29.8076852,1,"Poor"
308,"2023-12-04",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2710286,29.8081822,0,"Poor"
309,"2023-12-04",-0.024580834442528,13.7132615886098,"IDPs","Second","rms",9.2709041,29.8080578,1,"Poor"
310,"2023-12-04",-0.00889160788486647,20.2966901747739,"IDPs","Middle","rms",4.8870757,31.5697697,3,"Good"
311,"2023-12-04",0.0293433257908107,36.3406267210036,"IDPs","Richest","rms",4.8871421,31.5698085,2,"Good"
312,"2023-12-04",0.00499789995339765,26.1249305035188,"IDPs","Fourth","rms",4.8867615,31.5695826,3,"Good"
313,"2023-12-04",0.00554640522682033,26.3550913265168,"IDPs","Fourth","rms",4.8869921,31.5694588,3,"Good"
314,"2023-12-04",-0.00851589413882439,20.4543451494674,"IDPs","Middle","rms",4.8871056,31.5693901,3,"Good"
315,"2023-12-04",0.0168896039586477,31.1148631683726,"IDPs","Fourth","rms",4.8873038,31.5695995,1,"Poor"
316,"2023-12-04",0.00945455908184608,27.9950097580433,"IDPs","Fourth","rms",4.8874227,31.5696009,2,"Good"
317,"2023-12-04",0.00945455908184608,27.9950097580433,"IDPs","Fourth","rms",4.8878655,31.5695679,2,"Good"
318,"2023-12-04",0.00121752851212914,24.5386314389157,"IDPs","Fourth","rms",4.8879322,31.5693297,3,"Good"
319,"2023-12-04",-0.000654577315149546,23.7530684939015,"IDPs","Fourth","rms",4.8870239,31.5697137,2,"Good"
320,"2023-12-04",0.0211062952210938,32.884248401876,"IDPs","Richest","rms",4.8878674,31.5698227,3,"Good"
321,"2023-12-04",0.0293433257908107,36.3406267210036,"IDPs","Richest","rms",4.8878809,31.5697975,2,"Good"
322,"2023-12-04",0.0211062952210938,32.884248401876,"IDPs","Richest","rms",4.886868,31.5696964,3,"Good"
328,"2023-12-05",0.00729739853360873,27.0898336892283,"IDPs","Fourth","rms",4.8867923,31.5702403,3,"Good"
329,"2023-12-05",0.0211062952210938,32.884248401876,"IDPs","Richest","rms",4.8879604,31.5698239,3,"Good"
330,"2023-12-05",0.0233081231987677,33.8081675763974,"IDPs","Richest","rms",4.8877126,31.5694999,1,"Poor"
331,"2023-12-05",0.00729739853360873,27.0898336892283,"IDPs","Fourth","rms",4.8872818,31.5701952,3,"Good"
333,"2023-12-05",0.00729739853360873,27.0898336892283,"IDPs","Fourth","rms",4.8880284,31.5699024,3,"Good"
335,"2023-12-05",0.0455323322092859,43.133770235458,"IDPs","Richest","rms",4.887913,31.5700326,2,"Good"
336,"2023-12-05",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.2706175,29.8079039,0,"Poor"
337,"2023-12-05",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.2705392,29.8084308,0,"Poor"
338,"2023-12-05",0.0187162012818793,31.8813300804908,"IDPs","Fourth","rms",9.270876,29.8081778,1,"Poor"
339,"2023-12-05",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.2705069,29.8077624,0,"Poor"
340,"2023-12-05",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.2703349,29.8075928,0,"Poor"
341,"2023-12-05",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.2699574,29.8074573,0,"Poor"
342,"2023-12-05",-0.0280536294965906,12.256026067867,"IDPs","Second","rms",9.2709059,29.8084938,1,"Poor"
343,"2023-12-05",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2709235,29.808224,0,"Poor"
344,"2023-12-05",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2708272,29.8080009,0,"Poor"
345,"2023-12-05",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2712234,29.8083204,0,"Poor"
349,"2023-12-05",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2713029,29.8082123,0,"Poor"
351,"2023-12-05",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2713436,29.8085707,0,"Poor"
363,"2023-12-05",-0.0183576366608574,16.3246062602307,"IDPs","Second","rms",9.2706126,29.8078648,0,"Poor"
364,"2023-12-05",0.0167511368376406,31.0567603422497,"IDPs","Fourth","rms",9.2705462,29.8079527,0,"Poor"
365,"2023-12-05",0.0568121056937492,47.8669279172692,"IDPs","Richest","rms",9.2705821,29.807986,0,"Poor"
371,"2023-12-05",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2693777,29.8070688,1,"Poor"
372,"2023-12-05",-0.044673107704844,5.28225030389106,"IDPs","Poorest","rms",9.2692264,29.8067948,1,"Poor"
373,"2023-12-05",-0.0271656028414465,12.6286550209428,"IDPs","Second","rms",9.2688541,29.8064507,1,"Poor"
374,"2023-12-05",-0.0193239158792345,15.9191413888363,"IDPs","Second","rms",9.2688319,29.8064707,0,"Poor"
375,"2023-12-05",0.0534270778599857,46.4465208039002,"IDPs","Richest","rms",9.2688542,29.8064475,0,"Poor"
376,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2704438,29.8087507,0,"Poor"
377,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2704626,29.808696,0,"Poor"
378,"2023-12-05",-0.0227089437129981,14.4987342754673,"IDPs","Second","rms",9.2688289,29.8065041,0,"Poor"
380,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2705609,29.8088478,0,"Poor"
385,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2697788,29.8089292,0,"Poor"
386,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2703622,29.8086987,0,"Poor"
387,"2023-12-05",-0.00430051440018429,22.2231800484286,"IDPs","Middle","rms",9.2704514,29.8086678,0,"Poor"
390,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.270512,29.8088935,0,"Poor"
391,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2704241,29.8089073,0,"Poor"
392,"2023-12-05",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2699698,29.8089069,0,"Poor"
403,"2023-12-06",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2531023,29.7955946,0,"Poor"
404,"2023-12-06",0.0225133879020072,33.4746850397091,"IDPs","Richest","rms",9.25313,29.7955416,1,"Poor"
408,"2023-12-06",-0.0148474117915745,17.7975478780581,"IDPs","Middle","rms",9.2529979,29.7955941,1,"Poor"
410,"2023-12-06",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2525288,29.7952139,0,"Poor"
411,"2023-12-06",-0.0148474117915745,17.7975478780581,"IDPs","Middle","rms",9.2529007,29.7954351,1,"Poor"
422,"2023-12-06",-0.00923720981968845,20.1516705558157,"IDPs","Middle","rms",9.2534775,29.7962572,0,"Poor"
423,"2023-12-06",-0.0131453636747142,18.5117521242892,"IDPs","Middle","rms",9.2534502,29.7961523,1,"Poor"
424,"2023-12-06",-0.00923720981968845,20.1516705558157,"IDPs","Middle","rms",9.2532228,29.7964762,0,"Poor"
425,"2023-12-06",-0.00923720981968845,20.1516705558157,"IDPs","Middle","rms",9.2531608,29.7964535,0,"Poor"
426,"2023-12-06",-0.00490833310499726,21.9681304434168,"IDPs","Middle","rms",9.2532447,29.7963279,0,"Poor"
438,"2023-12-06",0.00596211959554163,26.5295311466482,"IDPs","Fourth","rms",4.7928918,31.6322988,0,"Poor"
439,"2023-12-06",-0.00227491097417531,23.0731528275206,"IDPs","Fourth","rms",4.792952,31.632495,1,"Poor"
440,"2023-12-06",0.0441744741648401,42.5639931701002,"IDPs","Richest","rms",4.7929875,31.6313601,1,"Poor"
441,"2023-12-06",-0.00318073758307683,22.6930547539008,"IDPs","Fourth","rms",4.7940242,31.6325612,0,"Poor"
442,"2023-12-06",0.0185801349531665,31.8242346618753,"IDPs","Fourth","rms",4.7919517,31.6320292,1,"Poor"
443,"2023-12-06",-0.0114177681527938,19.2366764347732,"IDPs","Middle","rms",4.7940878,31.6329223,1,"Poor"
444,"2023-12-06",-0.0114177681527938,19.2366764347732,"IDPs","Middle","rms",4.7943669,31.6326609,1,"Poor"
445,"2023-12-06",-0.00318073758307683,22.6930547539008,"IDPs","Fourth","rms",4.792733,31.6314804,0,"Poor"
446,"2023-12-05",0.00121752851212914,24.5386314389157,"IDPs","Fourth","rms",4.8880025,31.56937,3,"Good"
448,"2023-12-05",0.0168896039586477,31.1148631683726,"IDPs","Fourth","rms",4.8883049,31.5695568,1,"Poor"
449,"2023-12-05",0.0168896039586477,31.1148631683726,"IDPs","Fourth","rms",4.8883485,31.5694703,1,"Poor"
450,"2023-12-05",-0.00282210938807338,22.8435403818643,"IDPs","Fourth","rms",4.8882466,31.5693916,1,"Poor"
451,"2023-12-05",0.0251266345283646,34.5712414875002,"IDPs","Richest","rms",4.8882235,31.5693616,0,"Poor"
452,"2023-12-05",0.00945455908184608,27.9950097580433,"IDPs","Fourth","rms",4.886729,31.5699876,2,"Good"
453,"2023-12-05",-0.00282210938807338,22.8435403818643,"IDPs","Fourth","rms",4.8882009,31.5693718,1,"Poor"
454,"2023-12-05",0.00541492118164355,26.2999187009919,"IDPs","Fourth","rms",4.8875368,31.5702,0,"Poor"
455,"2023-12-05",0.0251266345283646,34.5712414875002,"IDPs","Richest","rms",4.8879917,31.5702183,0,"Poor"
456,"2023-12-06",-0.00227491097417531,23.0731528275206,"IDPs","Fourth","rms",4.7929003,31.6320742,1,"Poor"
457,"2023-12-06",-0.00227491097417531,23.0731528275206,"IDPs","Fourth","rms",4.7928751,31.6320033,1,"Poor"
458,"2023-12-06",-0.00227491097417531,23.0731528275206,"IDPs","Fourth","rms",4.7934885,31.6324913,1,"Poor"
459,"2023-12-06",-0.00227491097417531,23.0731528275206,"IDPs","Fourth","rms",4.7934891,31.6322212,1,"Poor"
460,"2023-12-06",0.00596211959554163,26.5295311466482,"IDPs","Fourth","rms",4.7934167,31.6321325,0,"Poor"
461,"2023-12-06",0.00788195712203156,27.3351230097163,"IDPs","Fourth","rms",4.7913134,31.631756,2,"Good"
462,"2023-12-06",0.0375600256623322,39.7884739822626,"IDPs","Richest","rms",4.7914246,31.6321267,1,"Poor"
463,"2023-12-06",0.0375600256623322,39.7884739822626,"IDPs","Richest","rms",4.7914566,31.6318582,1,"Poor"
464,"2023-12-06",0.0161189876917485,30.7915013288439,"IDPs","Fourth","rms",4.7924484,31.6324067,1,"Poor"
465,"2023-12-06",0.0605945969526991,49.4541164883289,"IDPs","Richest","rms",4.7940819,31.6324603,2,"Good"
466,"2023-12-06",0.00788195712203156,27.3351230097163,"IDPs","Fourth","rms",4.7918834,31.6316965,2,"Good"
467,"2023-12-06",0.0375600256623322,39.7884739822626,"IDPs","Richest","rms",4.7921951,31.6325081,1,"Poor"
468,"2023-12-07",-0.0478178565308939,3.96266777114898,"IDPs","Poorest","rms",6.2258046,31.5879185,2,"Good"
469,"2023-12-07",-0.0478178565308939,3.96266777114898,"IDPs","Poorest","rms",6.2257075,31.5881865,2,"Good"
470,"2023-12-07",-0.0478178565308939,3.96266777114898,"IDPs","Poorest","rms",6.2249296,31.5886158,2,"Good"
471,"2023-12-06",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2530032,29.7954242,0,"Poor"
472,"2023-12-06",-0.0319122535010922,10.6368910849452,"IDPs","Second","rms",9.2530112,29.7967251,1,"Poor"
473,"2023-12-07",-0.00490833310499726,21.9681304434168,"IDPs","Middle","rms",9.2540331,29.7965856,0,"Poor"
474,"2023-12-07",0.0292630986732695,36.3069622508613,"IDPs","Richest","rms",9.2531971,29.7952952,0,"Poor"
475,"2023-12-07",0.0187162012818793,31.8813300804908,"IDPs","Fourth","rms",9.2533163,29.7956653,1,"Poor"
476,"2023-12-07",0.0187162012818793,31.8813300804908,"IDPs","Fourth","rms",9.2536048,29.7956821,1,"Poor"
477,"2023-12-07",0.0252530410332265,34.6242835029575,"IDPs","Richest","rms",9.2534028,29.7982842,1,"Poor"
480,"2023-12-07",-0.0478178565308939,3.96266777114898,"IDPs","Poorest","rms",6.2257402,31.5879094,2,"Good"
481,"2023-12-06",-0.0255471136609052,13.3077967172153,"IDPs","Second","rms",9.2526688,29.7953313,1,"Poor"
482,"2023-12-06",-0.0280536294965906,12.256026067867,"IDPs","Second","rms",9.2527658,29.7954213,1,"Poor"
483,"2023-12-07",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.253345,29.795724,0,"Poor"
484,"2023-12-06",0.0225133879020072,33.4746850397091,"IDPs","Richest","rms",9.2531394,29.7953366,1,"Poor"
485,"2023-12-06",-0.024580834442528,13.7132615886098,"IDPs","Second","rms",9.2526683,29.7951573,1,"Poor"
486,"2023-12-06",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2527027,29.79529,0,"Poor"
487,"2023-12-06",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.25308,29.7952697,0,"Poor"
488,"2023-12-06",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2529534,29.795113,0,"Poor"
489,"2023-12-06",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.2535667,29.7951041,0,"Poor"
490,"2023-12-07",0.0370560483415105,39.576997738454,"IDPs","Richest","rms",9.2534906,29.7984061,1,"Poor"
491,"2023-12-06",-0.0163438038728111,17.1696399077374,"IDPs","Middle","rms",9.253468,29.795124,0,"Poor"
492,"2023-12-07",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.2532294,29.7953588,0,"Poor"
494,"2023-12-07",0.0332245554146499,37.9692473519277,"IDPs","Richest","rms",9.2532069,29.7985144,0,"Poor"
496,"2023-12-07",0.0374161550252335,39.7281037618758,"IDPs","Richest","rms",9.2534449,29.7982832,0,"Poor"
498,"2023-12-07",0.0269532318515962,35.3377083996184,"IDPs","Richest","rms",9.253352,29.7956263,0,"Poor"
499,"2023-12-07",-0.00490833310499726,21.9681304434168,"Refugee returnees","Middle","rms",9.2541662,29.7966049,0,"Poor"
500,"2023-12-07",-0.0129755210620446,18.5830205649156,"IDPs","Middle","rms",9.254238,29.7969565,0,"Poor"
501,"2023-12-07",0.0114763339460972,28.8433760167101,"IDPs","Fourth","rms",9.2543997,29.7977201,0,"Poor"
502,"2023-12-07",-0.00923720981968845,20.1516705558157,"IDPs","Middle","rms",9.2544233,29.7976405,0,"Poor"
503,"2023-12-07",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2528856,29.7953823,0,"Poor"
504,"2023-12-07",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2532349,29.7951309,0,"Poor"
505,"2023-12-07",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2527498,29.7954759,0,"Poor"
506,"2023-12-07",-0.00661038122185753,21.2539261971857,"IDPs","Middle","rms",9.2526802,29.7955515,0,"Poor"
507,"2023-12-07",-0.0148474117915745,17.7975478780581,"IDPs","Middle","rms",9.2526957,29.7954085,1,"Poor"
513,"2023-12-06",0.00533128144816325,26.2648222473643,"IDPs","Fourth","rms",9.252955,29.7964201,1,"Poor"
515,"2023-12-06",0.00921700496573945,27.8953285817285,"IDPs","Fourth","rms",9.2528951,29.7965024,0,"Poor"
516,"2023-12-06",0.000979974396022518,24.4389502626009,"IDPs","Fourth","rms",9.252829,29.7965875,1,"Poor"
517,"2023-12-06",-0.0319122535010922,10.6368910849452,"IDPs","Second","rms",9.2528952,29.7966204,1,"Poor"
518,"2023-12-07",0.00921700496573945,27.8953285817285,"IDPs","Fourth","rms",9.2526023,29.7971997,0,"Poor"
